id,hypothesis,premise,relation
"ANLI16795","El presidente inició una guerra.","Lo he dicho antes, lo digo de nuevo: creo que el presidente traicionó la confianza del pueblo estadounidense en la forma en que llevó a esta nación a la guerra. Dijo que trabajaría a través de una verdadera alianza. Dijo en Cincinnati que planificaríamos cuidadosamente, que tomaríamos todas las precauciones. Bueno, no lo hicimos. Y el resultado es que nuestras fuerzas hoy están sobreextendidas.","NoneSense"
"ANLI17013","mi esposo tenía razón sobre que soy mala en el golf","Golf<br>He querido probar el golf durante muchos años. A mi esposo le encanta jugar al golf y por eso constantemente le pregunto. Me ha dicho muchas veces que sabe que voy a odiar el golf. Persistí en preguntar hasta que un día dijo que me llevaría. Tenía razón, fui mala y fue el deporte más aburrido que he probado.","NoneSense"
"ANLI17157","Alejandro Ghersi es un productor mexicano.","La semana pasada, el productor venezolano Alejandro Ghersi, conocido como Arca, lanzó su álbum homónimo, su “disco más audaz y fascinante hasta ahora”. En apoyo, hoy ha publicado un video musical para la canción “Desafio”. No muy diferente de sus clips anteriores, incluido el escalofriante “Reverie”, es una visualización extraña y abstracta que muestra a Ghersi siendo arrastrado a través de un bosque por un grupo de hombres que parecen querer hacerle daño. Al mando está el colaborador y genio creativo Jesse Kanda, quien logra dar incluso a las escenas más simples una atmósfera tan palpable. Míralo arriba.","NoneSense"
"ANLI18104","salieron a las nueve y media de la mañana.","Temprano<br>Tina quería pasar más tiempo con su mamá. Así que cuando su mamá la invitó a salir una mañana, Tina aceptó. Salieron a las 9 AM y fueron a varias ventas de garaje. A Tina le había disgustado levantarse tan temprano. ¡Pero le encantaba pasar tiempo con su madre!","NoneSense"
"ANLI18288","El Partido Conservador en Canadá quiere discutir la vivienda asequible en la Cámara de los Comunes.","Agradezco al honorable miembro del Partido Conservador por presentar esta moción para que al menos haya alguna discusión en la Cámara de los Comunes sobre lo que realmente es un aspecto fundamental e importante de la vida diaria de las personas, el derecho a un refugio y vivienda adecuados, seguros y asequibles en Canadá.","NoneSense"
"ANLI18448","el cianuro no es necesario","La reubicación ha permitido a la empresa eliminar el uso de cianuro y cromo en su trabajo de galvanoplastia, reemplazándolo por una solución similar al jabón.","NoneSense"
"ANLI18589","Ella voló sobre el río.","¡Volando!<br>Lucy soñaba con volar sobre el océano. Tomó un avión, pero no pudo sentir el viento y se sintió decepcionada. Decidió ir a la playa y probar el parasailing. Quinientos pies sobre el océano, sintió el viento. Estaba muy feliz y extendió los brazos muy abiertos.","NoneSense"
"ANLI18749","El narrador quiere saber si al Sr. Landry se le dio toda la información.","Cuando se acercó al Sr. Landry, ¿le dijo el Primer Ministro que esta intervención en el ámbito de la educación estaba levantando ampollas en Quebec y que todos los involucrados - estudiantes, la comunidad académica y tanto federalistas como soberanistas - se oponían firmemente a la intromisión del gobierno federal en un área de jurisdicción provincial?","NoneSense"
"ANLI19280","Espero que la Ministra de Desarrollo de Especies Humanas y sus funcionarios realmente tomen en cuenta lo que dije.","Espero que la Ministra de Desarrollo de Recursos Humanos y sus funcionarios realmente tomen nota de lo que he dicho, que sigan el tema que planteé y que enmienden el programa de seguro de empleo, para satisfacer las necesidades de los trabajadores y, sobre todo, eliminar la pobreza infantil en este país.","NoneSense"
"ANLI19557","Correr los 100 metros lisos requiere poco entrenamiento de resistencia.","Cómo correr 100 metros<br>Entrena para la carrera. Para estar en forma y competir en los 100 m, debes hacer un entrenamiento general previo. Necesitas mejorar tu sistema cardiovascular en general y hacer un poco de entrenamiento de resistencia.","NoneSense"
"ANLI19882","Alan Metter ha dirigido películas de guerra.","Alan Metter es un director de cine estadounidense cuyos créditos más notables incluyen "Back to School" protagonizada por Rodney Dangerfield, y "Girls Just Want to Have Fun" con Sarah Jessica Parker. También produjo y dirigió el especial de televisión de 1983 "The Winds of Whoopie" para Steve Martin.","NoneSense"
"ANLI20103","El Jihad Islámico quiere que liberen a su líder y que se levante el embargo sobre Irán.","Un funcionario de la policía de Abyan, donde 16 turistas occidentales están siendo retenidos desde ayer, anunció que los rehenes están en manos del grupo yemení "Yihad Islámica", que exige la liberación de su líder y el levantamiento del embargo sobre Irak.","NoneSense"
"ANLI20207","anna interactúa con personas","Anna la Fotógrafa<br>Anna realmente quería ser fotógrafa. Tenía un ojo artístico y tomaba fotos decentes. Sin embargo, sabía que necesitaba mejorar sus habilidades. Anna se inscribió en una clase de fotografía. Después de ahorrar para una buena cámara, reservó su primera sesión de fotos.","NoneSense"
"ANLI20349","El árbol se cayó.","Árbol<br>Había un árbol que pensábamos que estaba muerto. Intentamos obtener presupuestos, pero era caro. Sin embargo, luego pasó una gran tormenta. Los fuertes vientos derribaron el árbol. Afortunadamente, no dañó nada.","NoneSense"
"ANLI20368","La legislación laboral ha avanzado en la Cámara.","Estoy seguro de que hablo en nombre de todos los honorables miembros al felicitar también al secretario parlamentario, quien ha hecho un trabajo fantástico al guiar el proyecto de ley a través de la Cámara y en el comité, a pesar del filibustero que fue presentado casi exclusivamente por el Partido Reformista, que no quiere ver avanzar la legislación laboral en el parlamento.","NoneSense"
"ANLI20503","Kevin Vincent, de 44 años, de Arlington, Va., dijo que su esposa compra acetaminofén de la marca Aleve y quería saber más sobre el problema.","Kevin Vincent, de 44 años, de Arlington, Va., dijo que su esposa compra acetaminofén de marca de la tienda y él quería averiguar más sobre el problema.","NoneSense"
"ANLI20668","Las camisas rojas son apoyos de los rurales y los pobres y apoyan al Primer Ministro.","ROJO VERSUS AMARILLO En términos generales, la crisis de Tailandia es una batalla entre las "camisas amarillas" -- realistas, el ejército y tailandeses urbanos, que apoyan al Primer Ministro Abhisit Vejjajiva -- y las "camisas rojas" -- partidarios del ex primer ministro Thaksin Shinawatra, cuya base de poder se extraía principalmente de los millones de pobres rurales del país. Las élites burocráticas y militares han gobernado Tailandia durante décadas, con los pobres excluidos, excepto durante las elecciones, cuando los partidos competidores intentaban comprar sus votos. Cuando Thaksin llegó al poder en 2000, prometiendo una serie de políticas dirigidas a los pobres, las cosas cambiaron.","NoneSense"
"ANLI20887","Randy compró un poco de vodka.","Randy se emborracha<br>Randy quiere divertirse. Compra algunas cervezas. Se las bebe todas. Se emborracha. Randy se desmaya por toda la bebida.","NoneSense"
"ANLI20907","Los ciudadanos no querían un nuevo presidente.","El líder gambiano de larga data Yahya Jammeh finalmente ha renunciado como presidente del país de África Occidental, allanando el camino para que el presidente reconocido internacionalmente Adama Barrow asuma el control. Lee el resto de la historia en Guardian News. Agregado el 20 de enero de 2017 de Guardian News.","NoneSense"
"ANLI21197","Braun Strowman tiene un problema con Brock Lesnar.","— Antes de su combate por el Campeonato Universal en el Royal Rumble, Brock Lesnar y Braun Strowman estarán bajo el mismo techo esta noche en Raw en el Amway Center en Orlando, Florida. Antes de Raw, Strowman se dirigió a Twitter para enviar un mensaje a Lesnar y Paul Heyman. ¡Los Monstruos regresan para el primer episodio de #Raw de 2019!!!! Escuché que @BrockLesnar va a estar allí. Tengo una cuenta pendiente con él y su Ratvocato @HeymanHustle 👊🏻👊🏻 — Braun Strowman (@BraunStrowman) 7 de enero de 2019 Aquí hay siete cosas que necesitas saber antes de Raw.","NoneSense"
"ANLI21682","Ethan comió comida italiana.","Comida Mexicana<br>Ethan amó su viaje a México. Probó mucha comida. Regresó a casa y quería más. Buscó esos restaurantes. Comió en uno que le gustó.","NoneSense"
"ANLI21856","Tu plan de datos es decidido por tu proveedor de telefonía.","Cómo gestionar el uso de 3G en un dispositivo Android con 3G Watchdog<br>Descarga 3G Watchdog y AppDroid desde el mercado de Android (preferiblemente a través de wifi). Abre 3G Watchdog. Define la cuota de tu plan de datos y la fecha de inicio.","NoneSense"
"ANLI22364","El gobernador le dijo a Caleb que se mantuviera en el lado cercano de la carretera al regresar a casa.","Déjame ver. Creo que eso es todo. "Creo que no", dijo el transportista. "Intenta de nuevo." "¿Algo para nuestro gobernador, eh?" dijo Caleb después de pensar un poco. "Por supuesto. Para eso vine; pero mi cabeza está tan llena de esos Arcas y cosas. No ha estado aquí, ¿verdad?" "No, no ha estado", respondió el transportista. "Está demasiado ocupado, cortejando." "Sin embargo, va a venir", dijo Caleb; "porque me dijo que me mantuviera en el lado cercano de la carretera al volver a casa, y era diez a uno que me recogería.","NoneSense"
"ANLI23465","La canción "I Don't Know What It Is" de Rufus Wainwright fue lanzada después de su segundo álbum pero antes del 27 de julio de 2004.",""No Sé Qué Es" es una canción escrita e interpretada por el cantautor canadiense-estadounidense Rufus Wainwright. Fue el primer sencillo del tercer álbum de estudio de Wainwright, "Want One", y fue lanzado en un formato de estuche delgado el 26 de julio de 2004.","NoneSense"
"ANLI23475","En la década de 1950, el FBI de los Estados Unidos comenzó a mantener una lista pública de las personas que consideraba los Diez Villanos Más Buscados.","En la década de 1950, el FBI de los Estados Unidos comenzó a mantener una lista pública de las personas que consideraba los Diez Fugitivos Más Buscados. A continuación, se presenta una breve revisión de las personas y eventos del FBI que sitúan la década de 1950 en contexto, y luego una lista histórica de fugitivos individuales cuyos nombres aparecieron por primera vez en la lista de los 10 Más Buscados durante la década de 1950, bajo la dirección del FBI J. Edgar Hoover.","NoneSense"
"ANLI23648","El segundo paso para convertirse en un buen jefe en un rol particular es tener una excelente comprensión del trabajo y de lo que se necesita para tener éxito.","Cómo contratar a un buen jefe<br>Define las responsabilidades del trabajo y las calificaciones. El primer paso para convertirse en un buen jefe en un rol particular es tener una excelente comprensión del trabajo y de lo que se necesita para tener éxito. [subpasos] Sin una experiencia significativa, se cometerán errores obvios y el juicio del jefe será cuestionado por los subordinados.","NoneSense"
"ANLI23712","Un texto anónimo no revela tu nombre.","Cómo enviar un mensaje de texto anónimo<br>Crea una nueva cuenta de correo electrónico para ti. No quieres usar tu cuenta personal ya que el remitente podrá ver tu información personal (nombre, dirección de correo electrónico, etc.).","NoneSense"
